Time,Name,engName,pctChg,in_flow,super_in_flow,big_in_flow,mid_in_flow,sml_in_flow,mktCap
2025-05-30 16:21:05,PCAR,Paccar,-0.04,-2.0,0.0,1.0,-3.0,0.0,49
2025-05-30 16:21:04,SRE,Sempra,0.45,9.0,0.0,5.0,1.0,3.0,51
2025-05-30 16:20:37,MPC,Marathon,0.2,7.0,0.0,5.0,2.0,0.0,49
2025-05-30 13:30:00,DFS,Discover,-0.21,-133.0,0.0,-24.0,-32.0,-77.0,50
2025-05-30 16:21:10,ROST,Ross,0.23,3.0,0.0,3.0,2.0,-2.0,46
2025-05-30 16:20:59,BDX,Becton,-0.46,-14.0,0.0,-1.0,-5.0,-8.0,50
2025-05-30 16:20:37,AMP,Ameriprise,-0.1,-2.0,0.0,-1.0,-1.0,0.0,49
2025-05-30 16:21:14,WCN,Waste,0.58,-2.0,0.0,0.0,-0.0,-2.0,51
2025-05-30 16:21:12,CPNG,Coupang,0.32,2.0,0.0,0.0,1.0,1.0,51
2025-05-30 16:21:10,SLB,Schlumberger,-1.87,8.0,0.0,4.0,2.0,2.0,45
2025-05-30 16:20:41,TEL,Te,-1.1,-1.0,0.0,-2.0,1.0,0.0,47
2025-05-30 16:21:07,AIG,American,0.6,-5.0,0.0,-0.0,-3.0,-2.0,48
2025-05-30 16:21:22,GM,General,2.51,1.0,0.0,2.0,-1.0,-0.0,48
2025-05-30 16:20:48,FAST,Fastenal,0.39,3.0,0.0,-1.0,1.0,3.0,47
2025-05-30 16:21:25,D,Dominion,0.57,-1.0,0.0,-0.0,-0.0,-1.0,48
2025-05-30 16:19:06,URI,United,-0.59,15.0,0.0,14.0,1.0,0.0,46
2025-05-30 16:21:04,NDAQ,Nasdaq,-0.08,2.0,0.0,1.0,1.0,-0.0,48
2025-05-30 16:21:13,CTVA,Corteva,0.32,3.0,0.0,3.0,0.0,0.0,48
2025-05-30 16:21:26,KVUE,Kenvue,-0.21,-3.0,0.0,-0.0,-2.0,-1.0,45
2025-05-30 16:21:30,KMB,Kimberly-Clark,-0.24,-11.0,0.0,-4.0,-7.0,0.0,48
2025-05-30 16:20:20,CMI,Cummins,-0.35,5.0,0.0,1.0,4.0,0.0,45
2025-05-30 16:21:33,KDP,Keurig,0.09,-1.0,0.0,1.0,1.0,-3.0,45
2025-05-30 16:21:25,EW,Edwards,0.42,70.0,0.0,64.0,4.0,2.0,46
2025-05-30 16:21:39,KR,Kroger,1.64,-5.0,0.0,-4.0,-0.0,-1.0,45
2025-05-30 16:21:37,ALC,Alcon,-0.97,-15.0,0.0,0.0,-11.0,-4.0,42
2025-05-30 16:21:31,TGT,Target,-0.66,-2.0,0.0,1.0,1.0,-4.0,43
2025-05-30 16:21:34,EXC,Exelon,-0.27,-5.0,0.0,-3.0,-0.0,-2.0,44
2025-05-30 16:21:15,MSCI,MSCI,-0.88,-7.0,0.0,-2.0,-5.0,0.0,43
2025-05-30 16:21:47,SU,Suncor,-0.98,-1.0,0.0,0.0,0.0,-1.0,43
2025-05-30 16:21:35,FLUT,Fluttr,1.4,14.0,0.0,7.0,7.0,0.0,45
2025-05-30 16:21:49,VRSK,Verisk,0.24,-1.0,0.0,-0.0,-1.0,0.0,44
2025-05-30 16:21:43,LHX,L3Harris,-0.35,-19.0,0.0,-10.0,-9.0,0.0,45
2025-05-30 16:21:53,F,Ford,1.57,130.0,0.0,-2.0,131.0,1.0,41
2025-05-30 16:21:52,VLO,Valero,-0.33,5.0,0.0,2.0,2.0,1.0,40
2025-05-30 16:21:42,OXY,Occidental,-1.81,-3.0,0.0,0.0,-2.0,-1.0,40
2025-05-30 16:21:54,AME,Ametek,-0.68,4.0,0.0,2.0,2.0,0.0,41
2025-05-30 16:21:57,FIS,Fidelity,0.63,3.0,0.0,0.0,1.0,2.0,41
2025-05-30 16:21:53,XEL,Xcel,0.45,-1.0,0.0,0.0,-1.0,0.0,40
2025-05-30 16:21:40,HES,Hess,-2.01,1.0,0.0,1.0,1.0,-1.0,40
2025-05-30 16:21:49,IDXX,IDEXX,-0.72,0.0,0.0,-0.0,0.0,0.0,41
2025-05-30 16:22:02,GLW,Corning,-0.87,4.0,0.0,1.0,1.0,2.0,42
2025-05-30 16:21:59,FANG,Diamondback,-2.39,-7.0,0.0,-1.0,-3.0,-3.0,39
2025-05-30 16:21:43,YUM,Yum,-0.26,0.0,0.0,2.0,-2.0,0.0,40
2025-05-30 16:22:09,CCEP,Coca-Cola,1.13,2.0,0.0,0.0,2.0,0.0,42
2025-05-30 16:22:02,DDOG,"Datadog,",-0.37,-4.0,0.0,-1.0,-1.0,-2.0,40
2025-05-30 16:22:11,VRT,Vertiv,-1.72,-16.0,0.0,-3.0,-8.0,-5.0,41
